%Data: Non clustered trilaterated Mobile Tower Localisation Locations
%Carrier: airtel
%Start  : 2017-01-25+00%3A00%3A00
%End    : 2017-01-30+00%3A00%3A00
@RELATION mobile-networks
@ATTRIBUTE latitude  NUMERIC
@ATTRIBUTE longitude  NUMERIC
@DATA
18.529837685,73.8558669967
18.5297961891,73.8558492574
18.5300695482,73.8559661166
18.5301252489,73.8559623065
18.5298717975,73.8558684688
18.5298728836,73.8558688709
18.5298269492,73.8558518642
18.5298912098,73.855875656
18.5298463664,73.8558590533
18.5298209229,73.8558496331
18.5298209229,73.8558496331
18.5298072295,73.8558445634
18.5298058881,73.8558440667
18.5298209229,73.8558496331
18.5298205283,73.855849487
18.5297788807,73.8558340675
18.5298272527,73.8558519766
18.5298209229,73.8558496331
18.5298272527,73.8558519766
18.5298652563,73.8558660471
18.5298664784,73.8558664995
18.5298209229,73.8558496331
18.5298343506,73.8558546046
18.5298463664,73.8558590533
18.5298496673,73.8558602754
18.5298209229,73.8558496331
18.5298141774,73.8558471357
18.5298132127,73.8558467785
18.5298496673,73.8558602754
18.5298463664,73.8558590533
18.5297915501,73.8558387582
18.5297981185,73.8558411901
18.5297989489,73.8558414975
18.5298418222,73.8558573709
18.5297989489,73.8558414975
18.5301071098,73.8559555907
18.5301511101,73.8559238574
18.5298913888,73.8557920179
18.5298929997,73.8557928357
18.5298571164,73.8557746207
18.5299234188,73.855808277
18.5298534951,73.8557727825
18.5298598936,73.8557760305
18.5298598936,73.8557760305
18.529897218,73.8557949771
18.5298666476,73.8557794589
18.5298812219,73.8557868571
18.5298474521,73.855769715
18.5298812219,73.8557868571
18.529873757,73.8557830678
18.5301757377,73.8559363589
18.5294191436,73.8570120918
18.5295220662,73.8568590759
18.5295164188,73.8568674719
18.5302577313,73.855765338
18.5293699191,73.8570852743
18.5301350283,73.855947767
18.5295509714,73.857120389
18.5295948472,73.8569491823
18.5295914645,73.8569623818
18.529524051,73.8572254349
18.5298295384,73.856033375
18.5295434126,73.8571141794
18.5295889866,73.8569419267
18.5295855527,73.8569549052
18.5295159308,73.8572180507
18.5298293477,73.8560334285
18.5293848278,73.8569839012
18.5294624203,73.8567852314
18.5294587737,73.8567945684
18.529877907,73.8557213857
18.5293517046,73.8570687109
18.5297470306,73.8560564963
18.5293680283,73.8569701004
18.5294586403,73.8567805517
18.5294545146,73.8567891821
18.5299603922,73.8557309307
18.5293302257,73.857049179
18.5298136933,73.8560378153
18.5294324147,73.8570229941
18.5295002977,73.8568321256
18.5294966282,73.856842443
18.529400405,73.8571129969
18.5297793709,73.8560474335
18.5294101314,73.8570046883
18.5294803063,73.8568073753
18.5294767676,73.8568173253
18.5293786478,73.8570932118
18.5297473898,73.8560563956
18.5294101314,73.8570046883
18.5294803063,73.8568073753
18.5294767676,73.8568173253
18.5293786478,73.8570932118
18.5297473898,73.8560563956
18.529362592,73.8569656346
18.5294434563,73.8567617534
18.5294399054,73.8567707061
18.5293296602,73.8570486649
18.5297201914,73.8560640174
18.529396964,73.8569938712
18.5294684933,73.8567927501
18.5294650317,73.856802483
18.5293657913,73.8570815207
18.5297284919,73.8560616914
18.5294101314,73.8570046883
18.5294803063,73.8568073753
18.5294767676,73.8568173253
18.5293786478,73.8570932118
18.5297473898,73.8560563956
18.5293464938,73.8569524098
18.5294336546,73.8567496182
18.529429984,73.8567581584
18.5298756949,73.8557211298
18.5293120183,73.8570326221
18.5297294385,73.8560614261
18.5294192303,73.857012163
18.5294813536,73.8568086718
18.5294781702,73.8568190992
18.5293910454,73.8571044857
18.5297076061,73.8560675442
18.5293522543,73.8569571421
18.529438742,73.8567559167
18.5294350336,73.8567645447
18.5298831201,73.855721989
18.5293176224,73.8570377182
18.5297383003,73.8560589428
18.5294101314,73.8570046883
18.5294803063,73.8568073753
18.5294767676,73.8568173253
18.5293786478,73.8570932118
18.5297473898,73.8560563956
18.5293522543,73.8569571421
18.529438742,73.8567559167
18.5294350336,73.8567645447
18.5298831201,73.855721989
18.5293176224,73.8570377182
18.5297383003,73.8560589428
18.5294489583,73.8570365848
18.5295151398,73.8568505008
18.5295113733,73.856861091
18.5294165581,73.8571276858
18.5298031144,73.8560407799
18.5293858573,73.8569847471
18.5294684184,73.8567926575
18.5294644898,73.8568017978
18.5299264335,73.8557270011
18.5293503132,73.8570674457
18.529789994,73.8560444566
18.5294101314,73.8570046883
18.5294803063,73.8568073753
18.5294767676,73.8568173253
18.5293786478,73.8570932118
18.5297473898,73.8560563956
18.5293583348,73.8569621373
18.529444112,73.856762565
18.5294403638,73.8567712857
18.5298909578,73.8557228959
18.5293235379,73.8570430975
18.5297476544,73.8560563215
18.5294324147,73.8570229941
18.5295002977,73.8568321256
18.5294966282,73.856842443
18.529400405,73.8571129969
18.5297793709,73.8560474335
18.529371456,73.8569729164
18.5294556999,73.8567769114
18.5294518657,73.8567858322
18.5299078706,73.8557248531
18.5293363028,73.8570547053
18.5297678395,73.856050665
18.5294101314,73.8570046883
18.5294803063,73.8568073753
18.5294767676,73.8568173253
18.5293786478,73.8570932118
18.5297473898,73.8560563956
18.5293410533,73.8569479404
18.5294288499,73.8567436697
18.5294252149,73.856752127
18.5298686823,73.8557203183
18.5293067255,73.8570278091
18.529721069,73.8560637715
18.5294033788,73.856999141
18.5294742484,73.8567998752
18.5294707492,73.8568097138
18.5293720547,73.8570872164
18.5297376986,73.8560591114
18.529371456,73.8569729164
18.5294556999,73.8567769114
18.5294518657,73.8567858322
18.5299078706,73.8557248531
18.5293363028,73.8570547053
18.5297678395,73.856050665
18.5294324147,73.8570229941
18.5295002977,73.8568321256
18.5294966282,73.856842443
18.529400405,73.8571129969
18.5297793709,73.8560474335
18.5293490292,73.8569544927
18.5294313964,73.8567468225
18.5294279304,73.8567555613
18.5293164448,73.8570366474
18.5296999611,73.8560696866
18.5292999368,73.8569141632
18.5293972581,73.8567045578
18.5293936855,73.8567122522
18.5298549748,73.8557187321
18.5292648507,73.8569897303
18.5296908426,73.8560722419
18.5293908867,73.8569888787
18.5294630411,73.856786
18.5294596152,73.8567956327
18.5293598575,73.8570761248
18.5297197698,73.8560641356
18.5293647354,73.8569673954
18.5294497647,73.8567695633
18.5294459745,73.8567783815
18.5298992079,73.8557238506
18.5293297647,73.8570487599
18.5297575008,73.8560535622
18.5293908867,73.8569888787
18.5294630411,73.856786
18.5294596152,73.8567956327
18.5293598575,73.8570761248
18.5297197698,73.8560641356
18.5306316234,73.8558086041
18.5297418277,73.8562881205
18.529816525,73.8562716041
18.529869817,73.8562598207
18.5299056273,73.8562519026
18.5299558995,73.8562407869
18.5298164615,73.8562716182
18.5298105934,73.8562729156
18.5297093989,73.8562952908
18.529745156,73.8562873845
18.5297410048,73.8562883024
18.5297146467,73.8562941304
18.5297146467,73.8562941304
18.529678845,73.8563020465
18.5296990714,73.8562975743
18.5297146467,73.8562941304
18.5296831944,73.8563010849
18.5296906566,73.8562994349
18.5296904469,73.8562994813
18.5297146467,73.8562941304
18.5296904469,73.8562994813
18.5297605737,73.8562839755
18.5297327526,73.856290127
18.5297146467,73.8562941304
18.5296981022,73.8562977886
18.5297410048,73.8562883024
18.5297146216,73.856294136
18.5297146467,73.8562941304
18.5296763449,73.8563025994
18.5297066594,73.8562958965
18.5297146216,73.856294136
18.5297410048,73.8562883024
18.5296620233,73.856305766
18.5296389545,73.8563108667
18.5296918828,73.8562991638
18.5297061604,73.8562960068
18.5296918828,73.8562991638
18.5292982966,73.8563861894
18.5295644702,73.856327336
18.5321858325,73.8557477138
18.5296941067,73.8561501541
18.529793883,73.8561449382
18.5298725852,73.856140824
18.5299226364,73.8561382076
18.5299968925,73.8561343258
18.5298270555,73.8561432041
18.5298240263,73.8561433625
18.529744191,73.8561475359
18.5297887487,73.8561452066
18.5297711652,73.8561461258
18.5297457617,73.8561474538
18.5297457617,73.8561474538
18.5297185012,73.8561488789
18.5297307506,73.8561482385
18.5297457617,73.8561474538
18.5297255836,73.8561485086
18.5297166309,73.8561489766
18.5297324908,73.8561481475
18.5297457617,73.8561474538
18.5297324908,73.8561481475
18.5297900254,73.8561451399
18.5297727829,73.8561460413
18.5297457617,73.8561474538
18.5297397817,73.8561477664
18.5297711652,73.8561461258
18.5297555148,73.8561469439
18.5297457617,73.8561474538
18.5297190601,73.8561488496
18.5297380637,73.8561478562
18.5297555148,73.8561469439
18.5297711652,73.8561461258
18.529702425,73.8561497192
18.5296902334,73.8561503566
18.5297238223,73.8561486007
18.5297474564,73.8561473652
18.5297238223,73.8561486007
18.5294474271,73.8561630493
18.5301377077,73.8574326768
18.5299950044,73.8572701059
18.5298501493,73.8571050842
18.5297884933,73.8570348449
18.5296923266,73.8569252907
18.5297564998,73.8569983975
18.5297376002,73.8569768669
18.5295888165,73.8568073712
18.5295865234,73.856804759
18.5296227019,73.8568459738
18.5296024696,73.856822925
18.5296024696,73.856822925
18.5295573053,73.8567714736
18.5295905142,73.8568093053
18.5296024696,73.856822925
18.5295536614,73.8567673224
18.5296006416,73.8568208425
18.5295588319,73.8567732127
18.5296024696,73.856822925
18.5295588319,73.8567732127
18.5296377228,73.8568630858
18.5295889928,73.8568075722
18.5296024696,73.856822925
18.5295642896,73.8567794301
18.5296227019,73.8568459738
18.5295760667,73.8567928467
18.5296024696,73.856822925
18.5295487782,73.8567617595
18.5295963386,73.8568159405
18.5295760667,73.8567928467
18.5296227019,73.8568459738
18.5295450587,73.8567575223
18.5295092797,73.8567167627
18.5295849963,73.8568030192
18.5295700345,73.8567859748
18.5295849963,73.8568030192
18.529492854,73.8555683205
18.5297114361,73.8556837149
18.5298811338,73.8557733026
18.5299701925,73.855820319
18.530092864,73.8558850807
18.5298585541,73.8557613822
18.5298633676,73.8557639235
18.5298377092,73.8557503777
18.5298997607,73.8557831363
18.5298533622,73.8557586414
18.5298307705,73.8557467146
18.5298307705,73.8557467146
18.5298174209,73.855739667
18.5298307705,73.8557467146
18.5298363859,73.8557496791
18.5298423222,73.855752813
18.5298307705,73.8557467146
18.5298423222,73.855752813
18.5298701349,73.8557674962
18.5298769502,73.8557710941
18.5298307705,73.8557467146
18.5298485882,73.855756121
18.5298533622,73.8557586414
18.5298621096,73.8557632593
18.5298307705,73.8557467146
18.5298307795,73.8557467193
18.5298239245,73.8557431005
18.5298621096,73.8557632593
18.5298533622,73.8557586414
18.5298112595,73.8557364142
18.529855184,73.8557596031
18.5298112595,73.8557364142
18.5297280034,73.8556924611
18.5301275212,73.8559033772
18.5295698311,73.8557908647
18.5297385329,73.8558352986
18.5298788323,73.8558722518
18.5299592545,73.855893434
18.5300776411,73.8559246158
18.5298500337,73.8558646665
18.5298528456,73.8558654072
18.5298130892,73.8558549358
18.5298729155,73.8558706934
18.5298318853,73.8558598865
18.5298080928,73.8558536199
18.5298080928,73.8558536199
18.5297957843,73.855850378
18.5297940337,73.8558499168
18.5298080928,73.8558536199
18.5298075491,73.8558534766
18.5297693791,73.8558434231
18.5298138919,73.8558551473
18.5298080928,73.8558536199
18.5298138919,73.8558551473
18.5298495493,73.855864539
18.5298508914,73.8558648925
18.5298080928,73.8558536199
18.529820587,73.8558569107
18.5298318853,73.8558598865
18.5298350345,73.855860716
18.5298080928,73.8558536199
18.5298015587,73.8558518988
18.529800883,73.8558517209
18.5298350345,73.855860716
18.5298318853,73.8558598865
18.529780938,73.8558464676
18.529786822,73.8558480174
18.5297875448,73.8558482078
18.5298276346,73.8558587669
18.5297875448,73.8558482078
18.5300796689,73.8559251498
18.5295535476,73.8557437884
18.5297325108,73.8558016101
18.5298793718,73.85584906
18.5299619037,73.8558757257
18.5300815778,73.8559143918
18.5298520494,73.8558402323
18.5298553454,73.8558412973
18.5298190611,73.855829574
18.5298795324,73.855849112
18.5298370804,73.855835396
18.52981357,73.8558277999
18.52981357,73.8558277999
18.5298025515,73.8558242399
18.5297996775,73.8558233113
18.52981357,73.8558277999
18.529814591,73.8558281297
18.5297742682,73.8558151017
18.5298208372,73.8558301479
18.52981357,73.8558277999
18.5298208372,73.8558301479
18.5298545351,73.8558410355
18.5298572735,73.8558419203
18.52981357,73.8558277999
18.5298274304,73.8558322781
18.5298370804,73.855835396
18.5298416579,73.855836875
18.52981357,73.8558277999
18.5298086918,73.8558262237
18.5298064457,73.8558254981
18.5298416579,73.855836875
18.5298370804,73.855835396
18.529787917,73.8558195116
18.5297951791,73.8558218579
18.5297932656,73.8558212396
18.5298343707,73.8558345205
18.5297932656,73.8558212396
18.5300942877,73.8559184983
18.5295698311,73.8557908647
18.5297385329,73.8558352986
18.5298788323,73.8558722518
18.5299592545,73.855893434
18.5300776411,73.8559246158
18.5298500337,73.8558646665
18.5298528456,73.8558654072
18.5298130892,73.8558549358
18.5298729155,73.8558706934
18.5298318853,73.8558598865
18.5298080928,73.8558536199
18.5298080928,73.8558536199
18.5297957843,73.855850378
18.5297940337,73.8558499168
18.5298080928,73.8558536199
18.5298075491,73.8558534766
18.5297693791,73.8558434231
18.5298138919,73.8558551473
18.5298080928,73.8558536199
18.5298138919,73.8558551473
18.5298495493,73.855864539
18.5298508914,73.8558648925
18.5298080928,73.8558536199
18.529820587,73.8558569107
18.5298318853,73.8558598865
18.5298350345,73.855860716
18.5298080928,73.8558536199
18.5298015587,73.8558518988
18.529800883,73.8558517209
18.5298350345,73.855860716
18.5298318853,73.8558598865
18.529780938,73.8558464676
18.529786822,73.8558480174
18.5297875448,73.8558482078
18.5298276346,73.8558587669
18.5297875448,73.8558482078
18.5300796689,73.8559251498
18.5295616836,73.8557673095
18.5297345168,73.8558128315
18.5298793273,73.8558509729
18.529962336,73.8558728364
18.5300851257,73.8559051778
18.5298517623,73.8558437126
18.5298550064,73.8558445671
18.529817836,73.8558347768
18.5298789892,73.8558508838
18.5298361865,73.8558396102
18.5298123941,73.8558333435
18.5298123941,73.8558333435
18.5298009734,73.8558303354
18.529798335,73.8558296405
18.5298123941,73.8558333435
18.5298130915,73.8558335272
18.5297729143,73.855822945
18.5298194343,73.8558351978
18.5298123941,73.8558333435
18.5298194343,73.8558351978
18.5298538506,73.8558442627
18.5298564338,73.855844943
18.5298123941,73.8558333435
18.5298261294,73.8558369612
18.5298361865,73.8558396102
18.5298405768,73.8558407665
18.5298123941,73.8558333435
18.5298071011,73.8558319494
18.5298051843,73.8558314445
18.5298405768,73.8558407665
18.5298361865,73.8558396102
18.5297861272,73.8558264251
18.5297931308,73.8558282698
18.5297918461,73.8558279314
18.5298331769,73.8558388174
18.5297918461,73.8558279314
18.5301094708,73.8559115901
18.5295669455,73.8557825222
18.5297371105,73.8558273415
18.5298790076,73.8558647155
18.5299603459,73.855886139
18.5300802919,73.8559177315
18.5298506459,73.8558572453
18.5298536109,73.8558580263
18.5298147704,73.8558477962
18.5298750666,73.8558636775
18.5298334086,73.8558527053
18.5298096162,73.8558464387
18.5298096162,73.8558464387
18.5297976221,73.8558432796
18.5297955571,73.8558427356
18.5298096162,73.8558464387
18.5298095121,73.8558464112
18.5297706311,73.8558361705
18.5298158548,73.8558480818
18.5298096162,73.8558464387
18.5298158548,73.8558480818
18.5298510727,73.8558573578
18.5298528543,73.8558578271
18.5298096162,73.8558464387
18.52982255,73.8558498452
18.5298334086,73.8558527053
18.5298369974,73.8558536505
18.5298096162,73.8558464387
18.5298035217,73.8558448334
18.5298024064,73.8558445397
18.5298369974,73.8558536505
18.5298334086,73.8558527053
18.5297827759,73.8558393692
18.5297890564,73.8558410234
18.5297890682,73.8558410265
18.5298295975,73.8558517015
18.5297890682,73.8558410265
18.5300902237,73.8559203474
18.5295795062,73.8558188365
18.529743302,73.8558619782
18.5298782445,73.8558975205
18.5299555953,73.8559178938
18.5300687531,73.8559476983
18.5298479809,73.8558895494
18.5298502796,73.8558901549
18.5298074523,73.8558788746
18.529865703,73.8558942172
18.5298267775,73.8558839647
18.5298029851,73.8558776981
18.5298029851,73.8558776981
18.5297896222,73.8558741784
18.5297889259,73.855873995
18.5298029851,73.8558776981
18.5298009676,73.8558771666
18.529765181,73.8558677409
18.5298073103,73.8558788373
18.5298029851,73.8558776981
18.5298073103,73.8558788373
18.5298444416,73.8558886172
18.5298443098,73.8558885825
18.5298029851,73.8558776981
18.5298140055,73.8558806007
18.5298267775,73.8558839647
18.5298284529,73.855884406
18.5298029851,73.8558776981
18.5297949772,73.8558755888
18.5297957753,73.8558757991
18.5298284529,73.855884406
18.5298267775,73.8558839647
18.529774776,73.8558702681
18.5297793303,73.8558714677
18.5297824371,73.8558722859
18.529821053,73.8558824569
18.5297824371,73.8558722859
18.530044279,73.8559412521
18.5295035185,73.8555991519
18.5297135071,73.8556953003
18.5298811626,73.8557720658
18.5299712409,73.8558133107
18.530098128,73.8558714096
18.5298585277,73.8557617018
18.5298633682,73.8557639182
18.5298373283,73.8557519951
18.5299004476,73.855780896
18.5298359214,73.855751351
18.5298419602,73.855754116
18.5298419602,73.855754116
18.5298771861,73.8557702452
18.5298483344,73.8557570346
18.5298620892,73.8557633327
18.5298302182,73.8557487396
18.5298620892,73.8557633327
18.5298550441,73.8557601068
18.5297062379,73.8556919718
18.5301477968,73.8558941519
18.5295226982,73.8556546012
18.5297220632,73.8557431648
18.5298802008,73.8558134143
18.5299655532,73.8558513304
18.5300853655,73.8559045549
18.5298551787,73.8558022986
18.5298592034,73.8558040866
18.5298282955,73.8557903563
18.5298892455,73.8558174322
18.5298450552,73.8557978016
18.529822097,73.8557876028
18.529822097,73.8557876028
18.5298085307,73.8557815762
18.529822097,73.8557876028
18.5298254378,73.8557890869
18.5298314969,73.8557917785
18.529822097,73.8557876028
18.5298314969,73.8557917785
18.5298621,73.8558053734
18.5298668416,73.8558074798
18.529822097,73.8557876028
18.5298378926,73.8557946197
18.5298450552,73.8557978016
18.5298516939,73.8558007507
18.529822097,73.8557876028
18.5298197153,73.8557865447
18.5298151399,73.8557845123
18.5298516939,73.8558007507
18.5298450552,73.8557978016
18.5298022694,73.8557787948
18.5298446249,73.8557976104
18.5298022694,73.8557787948
18.5296015246,73.8556896179
18.5301053861,73.8559134486
18.5295479414,73.8557275802
18.5297297796,73.8557863308
18.5298797042,73.8558347706
18.5299639582,73.8558619926
18.530086508,73.8559015879
18.5298532063,73.8558262093
18.5298567897,73.8558273671
18.5298222114,73.855816195
18.5298835487,73.8558360128
18.5298399386,73.8558219226
18.5298164282,73.8558143265
18.5298164282,73.8558143265
18.5298059912,73.8558109544
18.5298025357,73.8558098379
18.5298164282,73.8558143265
18.5298182613,73.8558149187
18.5297766223,73.8558014655
18.5298245075,73.8558169369
18.5298164282,73.8558143265
18.5298245075,73.8558169369
18.5298573932,73.8558275621
18.5298609438,73.8558287093
18.5298164282,73.8558143265
18.5298311007,73.8558190671
18.5298399386,73.8558219226
18.5298453282,73.855823664
18.5298164282,73.8558143265
18.5298123621,73.8558130127
18.5298093038,73.8558120247
18.5298453282,73.855823664
18.5298399386,73.8558219226
18.5297913567,73.8558062261
18.5297993482,73.8558088081
18.5297961237,73.8558077662
18.529838041,73.8558213095
18.5297961237,73.8558077662
18.5301127905,73.8559100796
18.5295642297,73.8557746705
18.5297357718,73.8558198525
18.5298791726,73.8558576225
18.529961373,73.8558792731
18.5300827868,73.8559112522
18.5298512221,73.8558502607
18.5298543312,73.8558510796
18.5298163527,73.8558410765
18.5298770912,73.8558570743
18.5298348424,73.8558459465
18.52981105,73.8558396799
18.52981105,73.8558396799
18.5297993518,73.8558365987
18.5297969908,73.8558359768
18.52981105,73.8558396799
18.5298113595,73.8558397614
18.5297718095,73.8558293444
18.5298177023,73.855841432
18.52981105,73.8558396799
18.5298177023,73.855841432
18.5298525064,73.855850599
18.5298547018,73.8558511772
18.52981105,73.8558396799
18.5298243974,73.8558431954
18.5298348424,73.8558459465
18.5298388448,73.8558470007
18.52981105,73.8558396799
18.5298053691,73.8558381836
18.5298038401,73.8558377809
18.5298388448,73.8558470007
18.5298348424,73.8558459465
18.5297845056,73.8558326884
18.5297911593,73.8558344409
18.529790502,73.8558342678
18.529831445,73.8558450517
18.529790502,73.8558342678
18.5301001577,73.8559158275
18.5295518464,73.85573887
18.5297308246,73.8557921768
18.5298796638,73.8558365073
18.5299640125,73.8558616299
18.5300877079,73.8558984716
18.5298530116,73.8558285692
18.5298565556,73.8558296248
18.5298215072,73.8558191859
18.5298830847,73.8558375262
18.5298393893,73.855824512
18.5298157604,73.8558174743
18.5298157604,73.8558174743
18.5298051234,73.8558143062
18.5298017979,73.8558133157
18.5298157604,73.8558174743
18.5298174144,73.8558179669
18.5297759078,73.8558056045
18.5298237011,73.8558198393
18.5298157604,73.8558174743
18.5298237011,73.8558198393
18.5298569319,73.8558297369
18.5298603735,73.8558307619
18.5298157604,73.8558174743
18.5298303371,73.8558218158
18.5298393893,73.855824512
18.5298446568,73.8558260808
18.5298157604,73.8558174743
18.529811477,73.8558161985
18.5298086001,73.8558153417
18.5298446568,73.8558260808
18.5298393893,73.855824512
18.5297904001,73.8558099209
18.5297982461,73.8558122578
18.5297953537,73.8558113963
18.5298373223,73.8558238963
18.5297953537,73.8558113963
18.5301182861,73.8559075791
18.5295728864,73.8557996979
18.5297400389,73.8558437237
18.5298786467,73.8558802314
18.529958099,73.8559011582
18.5300748344,73.855931905
18.5298493854,73.8558725243
18.5298520353,73.8558732223
18.5298113091,73.8558624954
18.5298706379,73.8558781219
18.5298302723,73.8558674902
18.5298064799,73.8558612235
18.5298064799,73.8558612235
18.5297938384,73.8558578939
18.5297924207,73.8558575205
18.5298064799,73.8558612235
18.5298054707,73.8558609577
18.5297680534,73.8558511024
18.5298118135,73.8558626283
18.5298064799,73.8558612235
18.5298118135,73.8558626283
18.5298479363,73.8558721427
18.529848813,73.8558723736
18.5298064799,73.8558612235
18.5298185087,73.8558643917
18.5298302723,73.8558674902
18.5298329561,73.855868197
18.5298064799,73.8558612235
18.5297994804,73.8558593799
18.52979927,73.8558593245
18.5298329561,73.855868197
18.5298302723,73.8558674902
18.5297789921,73.8558539836
18.5297844562,73.8558554227
18.5297859319,73.8558558114
18.5298255562,73.855866248
18.5297859319,73.8558558114
18.5300684931,73.8559302347
18.5295430585,73.8557134634
18.5297274008,73.8557730231
18.5298799937,73.8558223249
18.5299657476,73.8558500316
18.530090802,73.8558904361
18.5298542139,73.8558139956
18.5298580477,73.8558152343
18.5298249553,73.8558045424
18.5298870468,73.8558246038
18.5298424279,73.8558101877
18.5298189175,73.8558025916
18.5298189175,73.8558025916
18.529808987,73.8557993832
18.529805025,73.855798103
18.5298189175,73.8558025916
18.529821458,73.8558034124
18.5297786726,73.8557895887
18.5298277042,73.8558054305
18.5298189175,73.8558025916
18.5298277042,73.8558054305
18.5298598826,73.8558158272
18.5298641405,73.8558172029
18.5298189175,73.8558025916
18.5298342974,73.8558075608
18.5298424279,73.8558101877
18.5298485249,73.8558121576
18.5298189175,73.8558025916
18.5298155588,73.8558015064
18.5298117931,73.8558002898
18.5298485249,73.8558121576
18.5298424279,73.8558101877
18.5297943526,73.8557946548
18.5298029793,73.8557974421
18.5297986131,73.8557960314
18.5298412377,73.8558098031
18.5297986131,73.8557960314
18.5301289058,73.8559027472
18.5295598773,73.8557620879
18.5297355945,73.8558188609
18.5298789965,73.8558651933
18.5299595841,73.8558912307
18.5300760115,73.8559288479
18.5298507432,73.8558560648
18.5298537147,73.8558570249
18.5298155042,73.8558446793
18.5298749979,73.8558639014
18.5298338535,73.8558506079
18.5298103431,73.8558430118
18.5298103431,73.8558430118
18.529798668,73.8558392397
18.5297964506,73.8558385232
18.5298103431,73.8558430118
18.5298104471,73.8558430454
18.5297716104,73.8558304975
18.5298166933,73.8558450635
18.5298103431,73.8558430118
18.5298166933,73.8558450635
18.5298513082,73.8558562474
18.5298531296,73.8558568359
18.5298103431,73.8558430118
18.5298232866,73.8558471938
18.5298338535,73.8558506079
18.5298375141,73.8558517906
18.5298103431,73.8558430118
18.5298045479,73.8558411394
18.5298032187,73.85584071
18.5298375141,73.8558517906
18.5298338535,73.8558506079
18.5297840335,73.8558345113
18.5297904721,73.8558365916
18.5297900387,73.8558364515
18.5298302268,73.8558494361
18.5297900387,73.8558364515
18.5300733975,73.8559280033
18.5295616836,73.8557673095
18.5297345168,73.8558128315
18.5298793273,73.8558509729
18.529962336,73.8558728364
18.5300851257,73.8559051778
18.5298517623,73.8558437126
18.5298550064,73.8558445671
18.529817836,73.8558347768
18.5298789892,73.8558508838
18.5298361865,73.8558396102
18.5298123941,73.8558333435
18.5298123941,73.8558333435
18.5298009734,73.8558303354
18.529798335,73.8558296405
18.5298123941,73.8558333435
18.5298130915,73.8558335272
18.5297729143,73.855822945
18.5298194343,73.8558351978
18.5298123941,73.8558333435
18.5298194343,73.8558351978
18.5298538506,73.8558442627
18.5298564338,73.855844943
18.5298123941,73.8558333435
18.5298261294,73.8558369612
18.5298361865,73.8558396102
18.5298405768,73.8558407665
18.5298123941,73.8558333435
18.5298071011,73.8558319494
18.5298051843,73.8558314445
18.5298405768,73.8558407665
18.5298361865,73.8558396102
18.5297861272,73.8558264251
18.5297931308,73.8558282698
18.5297918461,73.8558279314
18.5298331769,73.8558388174
18.5297918461,73.8558279314
18.5301094708,73.8559115901
18.5295036241,73.8555994569
18.5297117313,73.8556853661
18.5298815487,73.8557554692
18.5299741738,73.8557937062
18.5301069433,73.8558485157
18.5298597832,73.8557464841
18.5298649545,73.8557486189
18.5298405004,73.8557385239
18.5299052444,73.8557652512
18.5298395895,73.8557381479
18.5298456961,73.8557406688
18.5298456961,73.8557406688
18.5298813176,73.8557553739
18.5298521419,73.8557433297
18.5298660512,73.8557490717
18.5298338223,73.855735767
18.5298660512,73.8557490717
18.5298589269,73.8557461307
18.5301809505,73.8558790671
18.5297235383,73.8562352438
18.5297434724,73.8562928756
18.5297413414,73.8562867152
18.5297257698,73.8562416958
18.5297257698,73.8562416958
18.5297078691,73.8561899436
18.5297165684,73.8562150934
18.5297257698,73.8562416958
18.5297113091,73.8561998883
18.5297089961,73.8561932014
18.529715084,73.8562108018
18.5297257698,73.8562416958
18.529715084,73.8562108018
18.5297529021,73.8563201387
18.529737104,73.8562744644
18.5297257698,73.8562416958
18.5297190685,73.8562223217
18.5297413414,73.8562867152
18.5297276668,73.8562471804
18.5297257698,73.8562416958
18.529707744,73.856189581
18.5297210511,73.8562280535
18.5297276668,73.8562471804
18.5297413414,73.8562867152
18.5296987994,73.856163722
18.5296921266,73.8561444302
18.5297123216,73.8562028154
18.5297232628,73.8562344479
18.5297123216,73.8562028154
18.5301583914,73.8574924776
18.5302427289,73.8577363163
18.5296792907,73.8561073197
18.5297635106,73.8559750318
18.529767531,73.8559975204
18.529770196,73.856012429
18.529770196,73.856012429
18.5297857416,73.856099396
18.529773009,73.8560281659
18.5297790792,73.8560621244
18.5297650141,73.85598344
18.5297790792,73.8560621244
18.5297570335,73.8559387967
18.5297573159,73.8559403762
18.52977597,73.856044731
18.5300119332,73.8573648167
18.5299915808,73.8572509511
18.5299985226,73.8572897886
18.5300446993,73.8575481313
18.5297790452,73.8560619321
18.5298866641,73.8555354894
18.5298474414,73.8572214371
18.5298508403,73.8570753979
18.5298502329,73.8571014927
18.5298829331,73.8556959439
18.5298442711,73.8573576676
18.5298754406,73.8560180727
18.529770598,73.8571544566
18.5297931856,73.8570034824
18.5297899704,73.8570249726
18.529988444,73.8556983158
18.5297531502,73.8572710774
18.5299453685,73.8559862559
18.5296459276,73.8570457882
18.5297047122,73.8568931256
18.5296986119,73.8569089679
18.5297969318,73.8566536312
18.5301632641,73.8557022457
18.5296111408,73.8571361293
18.5300769612,73.8559263818
18.5297454335,73.857132522
18.5297595427,73.856961518
18.5297576891,73.8569839826
18.5297353939,73.857254204
18.529835894,73.8560360662
18.5297234469,73.8571133575
18.5297415227,73.8569390409
18.5297392856,73.8569606143
18.5297743973,73.8566220005
18.5297112236,73.8572312355
